1,Thu Aug 19 21:54:38 2021,125094,car,2,4856,PC7C042B7,0,1
242.0,Wed Aug 18 19:07:34 2021,5207716.0,CAR,2.0,4361.0,PC2E0C888,PTE,VC965
243.0,Mon Aug  9 05:34:28 2021,2593435.0,CAR,2.0,4946.0,PCCF18BAF,PTE,VC965
244.0,Sat Aug 14 08:00:30 2021,3194131.0,CAR,2.0,4314.0,PC7E9E8F3,PTP,VC965
245.0,Sat Aug 14 08:01:53 2021,946473.0,CAR,2.0,4784.0,PCDB42B34,PTC,VC965
246.0,Mon Aug  2 19:28:13 2021,2098761.0,TRUCK,4.0,4611.0,PC2EBEAB9,PTE,VC965
247.0,Wed Aug 11 02:53:00 2021,7556070.0,VAN,2.0,4515.0,PC6A1B37B,PTE,VCB43
248.0,Fri Aug 13 20:51:49 2021,7949412.0,CAR,2.0,4531.0,PC857F4A0,PTP,VCD2F
249.0,Mon Aug 16 01:15:58 2021,4982057.0,CAR,2.0,4070.0,PCEECA8B2,PTC,VC965
250.0,Sun Aug 15 04:10:44 2021,1732371.0,CAR,2.0,4891.0,PC57036DA,PTE,VC965
251.0,Sun Aug  8 23:50:15 2021,4012995.0,CAR,2.0,4325.0,PC8FC83B3,PTC,VC965
252.0,Wed Aug 18 07:43:49 2021,2596237.0,CAR,2.0,4672.0,PC03AE86F,PTE,VC965
253.0,Mon Aug  2 17:51:59 2021,8381319.0,CAR,2.0,4147.0,PC4D2C5A7,PTP,VC965
254.0,Wed Aug 11 21:55:31 2021,5062265.0,TRUCK,4.0,4049.0,PC4779D38,PTC,VC965
255.0,Mon Aug 16 17:16:35 2021,7705983.0,CAR,2.0,4748.0,PCF2ECD29,PTC,VCB43
256.0,Thu Jul 29 16:35:35 2021,2307979.0,VAN,2.0,4654.0,PCBA5D8AB,PTE,VC965
257.0,Mon Aug 16 03:21:45 2021,2588561.0,CAR,2.0,4890.0,PCAFC8A56,PTC,VCD2F
258.0,Sun Aug  8 12:39:42 2021,6847371.0,CAR,2.0,4972.0,PCC51AD39,PTC,VC965
259.0,Tue Aug 17 15:39:08 2021,2121085.0,CAR,2.0,4709.0,PCC8C7059,PTE,VC965
260.0,Tue Aug  3 01:37:46 2021,1734512.0,CAR,2.0,4788.0,PC00AE965,PTE,VC965
261.0,Tue Aug 17 22:18:40 2021,7759834.0,TRUCK,4.0,4306.0,PC5D6563A,PTC,VC965
262.0,Mon Aug 16 10:41:55 2021,6292412.0,CAR,2.0,4436.0,PC0CF9451,PTE,VCB43
263.0,Fri Aug 13 11:00:14 2021,866998.0,CAR,2.0,4039.0,PC73BE1E2,PTE,VC965
264.0,Thu Aug 12 23:25:40 2021,9057323.0,TRUCK,4.0,4612.0,PC871C1FC,PTC,VC965
265.0,Fri Aug  6 03:55:57 2021,8091650.0,CAR,2.0,4686.0,PCD6E5E77,PTC,VCB43
266.0,Thu Aug  5 23:24:23 2021,2155384.0,CAR,2.0,4314.0,PC7E9E8F3,PTP,VC965
267.0,Tue Aug  3 06:54:05 2021,1867583.0,CAR,2.0,4608.0,PCACD1BEE,PTC,VC965
268.0,Mon Aug 16 07:28:50 2021,2703371.0,TRUCK,4.0,4063.0,PC7667A3E,PTE,VC965
269.0,Tue Aug  3 20:00:16 2021,8368036.0,CAR,2.0,4944.0,PC41EEC34,PTP,VCB43
270.0,Mon Aug 16 07:03:18 2021,3418635.0,TRUCK,4.0,4246.0,PC95F5F6B,PTC,VC965
271.0,Sun Aug 15 16:44:18 2021,301035.0,CAR,2.0,4438.0,PC665A28E,PTP,VCB43
272.0,Thu Aug 12 13:34:54 2021,4648848.0,CAR,2.0,4234.0,PC5EBC1E1,PTE,VC965
273.0,Fri Aug 13 02:09:10 2021,758078.0,CAR,2.0,4050.0,PC822E359,PTE,VC965
274.0,Sat Aug  7 04:50:03 2021,1517284.0,VAN,2.0,4721.0,PCE937423,PTP,VC965
275.0,Wed Aug  4 20:38:41 2021,5708944.0,CAR,2.0,4130.0,PC9F22103,PTC,VCD2F
276.0,Thu Jul 29 20:17:07 2021,202496.0,CAR,2.0,4852.0,PC68969FB,PTE,VC965
277.0,Thu Jul 29 19:34:22 2021,6716922.0,TRUCK,4.0,4575.0,PC84D9FC1,PTC,VC965
278.0,Sun Aug  8 03:23:33 2021,5536264.0,CAR,2.0,4326.0,PC356AE8F,PTC,VCB43
279.0,Sun Aug  8 07:34:29 2021,2105735.0,CAR,2.0,4694.0,PCBCF42C2,PTE,VC965
280.0,Sat Jul 31 12:39:28 2021,8857993.0,CAR,2.0,4551.0,PCCA5979C,PTE,VC965
281.0,Mon Aug  9 15:56:14 2021,514282.0,CAR,2.0,4775.0,PCA50FB36,PTC,VC965
282.0,Fri Aug  6 23:44:18 2021,847307.0,TRUCK,4.0,4146.0,PCF91266E,PTP,VC965
283.0,Sat Aug  7 06:42:24 2021,2573891.0,VAN,2.0,4042.0,PC5D4DE09,PTE,VCB43
284.0,Fri Aug  6 08:07:39 2021,9009917.0,CAR,2.0,4904.0,PC36C6441,PTC,VCD2F
285.0,Thu Aug 19 14:34:35 2021,1701415.0,TRUCK,4.0,4556.0,PC18C31F6,PTC,VC965
286.0,Sat Aug  7 20:38:49 2021,5040531.0,CAR,2.0,4812.0,PC22D9C6D,PTP,VCB43
287.0,Fri Aug 20 13:15:02 2021,1297862.0,CAR,2.0,4742.0,PC05B8749,PTE,VC965
288.0,Wed Aug  4 06:15:30 2021,1932822.0,VAN,2.0,4788.0,PC00AE965,PTC,VC965
289.0,Sat Jul 31 21:51:59 2021,8569313.0,CAR,2.0,4830.0,PC12EEFE0,PTP,VCD2F
290.0,Sun Aug  8 06:33:09 2021,6311114.0,CAR,2.0,4218.0,PC8DF4919,PTC,VC965
291.0,Mon Aug 16 06:11:04 2021,1451546.0,CAR,2.0,4754.0,PC99AE725,PTP,VC965
292.0,Fri Aug 20 13:36:58 2021,1711676.0,VAN,2.0,4960.0,PC6A1BCA4,PTC,VC965
293.0,Mon Aug  9 18:51:11 2021,6740804.0,CAR,2.0,4090.0,PC1EE951B,PTP,VCD2F
294.0,Wed Aug 18 12:19:24 2021,9049528.0,CAR,2.0,4804.0,PC68484C6,PTC,VC965
295.0,Sun Aug 15 08:30:45 2021,5269094.0,VAN,2.0,4617.0,PC7758F89,PTE,VC965
296.0,Wed Aug 11 13:15:58 2021,4753661.0,CAR,2.0,4150.0,PCC8441A8,PTP,VCD2F
297.0,Sat Aug 14 09:06:09 2021,1948111.0,CAR,2.0,4086.0,PC23E470D,PTC,VC965
298.0,Tue Aug 17 00:00:26 2021,5894664.0,VAN,2.0,4730.0,PC7DC0964,PTP,VC965
299.0,Wed Aug 11 04:51:17 2021,5455717.0,TRUCK,4.0,4925.0,PCE5E04A2,PTE,VCD2F
300.0,Mon Aug  2 21:43:22 2021,1499647.0,CAR,2.0,4629.0,PCC5E1C04,PTP,VCB43
301.0,Thu Aug  5 21:50:38 2021,2843245.0,TRUCK,4.0,4286.0,PC12BE494,PTC,VC965
302.0,Mon Aug 16 04:30:00 2021,9796603.0,TRUCK,4.0,4617.0,PC7758F89,PTE,VCB43
303.0,Sun Aug  1 21:21:40 2021,5671860.0,CAR,2.0,4556.0,PC18C31F6,PTE,VCB43
304.0,Tue Aug 17 04:20:26 2021,425972.0,TRUCK,4.0,4183.0,PCF5E7754,PTE,VC965
305.0,Tue Aug 10 07:28:04 2021,7588083.0,CAR,2.0,4089.0,PC3CCA187,PTC,VCB43
306.0,Wed Aug  4 03:45:21 2021,4816147.0,CAR,2.0,4230.0,PC19CE0DB,PTE,VC965
307.0,Thu Aug 12 06:45:42 2021,461211.0,CAR,2.0,4615.0,PC1ECBA39,PTC,VC965
308.0,Fri Jul 30 07:48:58 2021,7091224.0,CAR,2.0,4720.0,PCDD23528,PTP,VC965
309.0,Sat Aug 14 03:11:57 2021,3540160.0,CAR,2.0,4905.0,PCE1EA438,PTC,VC965
310.0,Sat Aug 21 01:26:42 2021,863358.0,VAN,2.0,4758.0,PCCE12794,PTP,VC965
311.0,Sat Aug 21 07:49:28 2021,2813269.0,TRUCK,4.0,5000.0,PCFE7F7FE,PTC,VCD2F
312.0,Sun Aug 15 02:47:01 2021,4346673.0,CAR,2.0,4360.0,PC084F676,PTE,VCB43
313.0,Mon Aug  9 05:22:43 2021,2872850.0,TRUCK,4.0,4746.0,PC0514825,PTE,VC965
314.0,Thu Aug 12 02:39:09 2021,6322565.0,CAR,2.0,4781.0,PC0D83A1E,PTC,VCB43
315.0,Tue Aug 10 13:58:49 2021,2138116.0,CAR,2.0,4706.0,PCD8D5094,PTP,VC965
316.0,Sat Aug 14 23:05:55 2021,9574626.0,VAN,2.0,4678.0,PCD175301,PTC,VC965
317.0,Thu Aug  5 18:17:26 2021,8951022.0,CAR,2.0,4125.0,PC8AAEF51,PTP,VCD2F
318.0,Sat Jul 31 09:29:28 2021,6597551.0,TRUCK,4.0,4229.0,PCD0DDD3D,PTP,VC965
319.0,Sun Aug  8 22:50:36 2021,3348298.0,CAR,2.0,4100.0,PCC6DD8D5,PTC,VCB43
320.0,Fri Jul 30 20:45:55 2021,846482.0,CAR,2.0,4812.0,PC22D9C6D,PTC,VC965
321.0,Tue Aug  3 11:54:14 2021,6676389.0,CAR,2.0,4574.0,PCC1F6F13,PTP,VC965
322.0,Mon Aug  9 16:32:26 2021,5427260.0,CAR,2.0,4902.0,PC425C6EC,PTE,VC965
323.0,Tue Aug 17 07:58:48 2021,1653255.0,TRUCK,4.0,4938.0,PC6C57ED3,PTP,VC965
324.0,Tue Aug 17 19:16:31 2021,2976969.0,CAR,2.0,4479.0,PCCA36E4D,PTE,VCB43
325.0,Tue Aug 17 10:01:21 2021,2959955.0,CAR,2.0,4191.0,PCCC28F87,PTC,VC965
326.0,Sun Aug  8 13:34:03 2021,8519579.0,CAR,2.0,4278.0,PC4847214,PTC,VC965
327.0,Wed Aug  4 13:51:04 2021,340196.0,TRUCK,4.0,4025.0,PC5ABB8E4,PTP,VC965
328.0,Sun Aug 15 14:02:51 2021,1959570.0,TRUCK,4.0,4700.0,PC14E538A,PTP,VCB43
329.0,Tue Aug  3 14:46:46 2021,4214176.0,CAR,2.0,4145.0,PC5FBE4B8,PTP,VCB43
330.0,Sat Aug  7 11:24:50 2021,430612.0,TRUCK,4.0,4894.0,PCDADB8C6,PTP,VC965
331.0,Sat Aug  7 10:02:09 2021,2164841.0,CAR,2.0,4509.0,PCA2E8463,PTE,VCB43
332.0,Wed Aug 18 15:40:47 2021,6533535.0,CAR,2.0,4827.0,PC7D68CD9,PTP,VC965
333.0,Tue Aug 17 10:44:33 2021,4798571.0,TRUCK,4.0,4620.0,PC43973F9,PTP,VC965
334.0,Sun Aug 15 18:22:49 2021,2760594.0,CAR,2.0,4569.0,PC20129F9,PTC,VCB43
335.0,Sat Aug 14 12:31:44 2021,2304313.0,TRUCK,4.0,4021.0,PC851E565,PTC,VC965
336.0,Sat Aug  7 10:52:13 2021,2985337.0,CAR,2.0,4838.0,PCEECD973,PTE,VCB43
337.0,Sat Aug 21 09:14:47 2021,4227039.0,CAR,2.0,4732.0,PCD83DE25,PTC,VC965
338.0,Thu Aug  5 08:01:30 2021,1255970.0,TRUCK,4.0,4691.0,PCFAB001F,PTP,VC965
339.0,Fri Aug 13 01:03:49 2021,5241924.0,TRUCK,4.0,4536.0,PCC6C5CFB,PTC,VCB43
340.0,Tue Aug  3 20:43:16 2021,7451832.0,CAR,2.0,4898.0,PC0AE9E1B,PTC,VCB43
341.0,Mon Aug  2 04:45:44 2021,3989343.0,TRUCK,4.0,4267.0,PCE51C5C7,PTE,VC965
342.0,Sat Aug 14 18:14:30 2021,1804267.0,VAN,2.0,4066.0,PC883FCA9,PTP,VCB43
343.0,Tue Aug 17 17:11:29 2021,1589440.0,TRUCK,4.0,4934.0,PC3ED26A2,PTC,VCD2F
344.0,Sat Aug 21 19:27:45 2021,7750582.0,CAR,2.0,5010.0,PC028872C,PTC,VCB43
345.0,Sun Aug  8 12:34:50 2021,116476.0,CAR,2.0,4325.0,PC8FC83B3,PTE,VC965
346.0,Fri Aug 20 07:15:06 2021,2617674.0,CAR,2.0,4887.0,PC81776BA,PTP,VC965
347.0,Tue Aug 10 21:55:17 2021,4228191.0,CAR,2.0,4996.0,PC6A4F55F,PTE,VC965
348.0,Mon Aug  9 14:43:31 2021,109141.0,VAN,2.0,4974.0,PCDEB8E32,PTP,VC965
349.0,Wed Aug 11 16:55:19 2021,5065439.0,CAR,2.0,4927.0,PC2D22627,PTE,VCD2F
350.0,Sun Aug 22 15:33:59 2021,1852318.0,TRUCK,4.0,4091.0,PC2E099B4,PTE,VC965
351.0,Tue Aug 17 19:49:02 2021,3191217.0,CAR,2.0,4105.0,PC43919D1,PTP,VCB43
352.0,Fri Aug 20 13:55:39 2021,8036070.0,CAR,2.0,4721.0,PCE937423,PTP,VC965
353.0,Thu Jul 29 17:40:36 2021,7270810.0,CAR,2.0,4908.0,PC3D16FC5,PTC,VC965
354.0,Sat Jul 31 07:08:17 2021,4800433.0,CAR,2.0,4733.0,PC797AEBF,PTP,VC965
355.0,Sun Aug 15 14:59:08 2021,7600086.0,CAR,2.0,4730.0,PC7DC0964,PTP,VC965
356.0,Mon Aug 16 20:41:37 2021,1308715.0,TRUCK,4.0,4491.0,PCA52F720,PTE,VC965
357.0,Thu Aug 19 16:46:20 2021,448292.0,CAR,2.0,4827.0,PC7D68CD9,PTP,VCB43
358.0,Tue Aug  3 10:52:15 2021,8125706.0,TRUCK,4.0,4902.0,PC425C6EC,PTC,VC965
359.0,Sat Aug  7 22:39:54 2021,7354020.0,TRUCK,4.0,4967.0,PC2AFCB31,PTE,VCB43
360.0,Fri Aug 20 12:45:43 2021,8604614.0,CAR,2.0,4355.0,PC0EF761B,PTC,VCB43
361.0,Mon Aug 16 04:34:39 2021,8074052.0,CAR,2.0,4252.0,PCA32686D,PTP,VC965
362.0,Tue Aug 17 21:02:38 2021,3137291.0,CAR,2.0,4669.0,PC36675CE,PTE,VC965
363.0,Mon Aug  2 07:57:43 2021,7817055.0,CAR,2.0,4051.0,PC3B970F2,PTC,VC965
364.0,Mon Aug  2 23:55:35 2021,9979009.0,CAR,2.0,4139.0,PC924C594,PTC,VC965
365.0,Wed Aug 18 07:46:35 2021,7381741.0,CAR,2.0,4470.0,PCB4FF8FA,PTE,VC965
366.0,Tue Aug 10 09:53:24 2021,6413555.0,CAR,2.0,4517.0,PC9AF321D,PTE,VC965
367.0,Thu Aug  5 09:24:17 2021,5271350.0,CAR,2.0,4175.0,PC08EA270,PTC,VC965
368.0,Sat Aug 21 02:13:24 2021,5887331.0,CAR,2.0,4995.0,PCBE6ABE5,PTP,VC965
369.0,Fri Aug 13 03:38:51 2021,2484968.0,CAR,2.0,4616.0,PCE6675F9,PTP,VC965
370.0,Sun Aug 15 21:25:06 2021,2023578.0,CAR,2.0,4124.0,PC3338D42,PTC,VC965
371.0,Sat Aug 14 14:44:43 2021,2574839.0,CAR,2.0,4133.0,PC30FC453,PTC,VC965
372.0,Sat Aug 21 11:27:08 2021,192172.0,TRUCK,4.0,4687.0,PC52E7369,PTP,VC965
373.0,Sat Jul 31 09:30:08 2021,1794758.0,TRUCK,4.0,4190.0,PCDFC1E11,PTE,VCB43
374.0,Tue Aug  3 14:17:39 2021,254824.0,CAR,2.0,4670.0,PC2BE6D87,PTE,VCB43
375.0,Sun Aug  8 21:51:35 2021,8317981.0,TRUCK,4.0,4368.0,PC909A324,PTC,VC965
376.0,Wed Aug 11 15:12:48 2021,7578701.0,VAN,2.0,4222.0,PC15EC378,PTC,VCB43
377.0,Thu Aug  5 12:56:57 2021,2555513.0,CAR,2.0,4184.0,PC43A5E42,PTP,VCD2F
378.0,Tue Aug 17 01:48:59 2021,2119264.0,CAR,2.0,4446.0,PC7F1A5B9,PTP,VC965
379.0,Sat Aug 21 20:51:46 2021,239988.0,CAR,2.0,4042.0,PC5D4DE09,PTC,VC965
380.0,Mon Aug 16 11:08:11 2021,147156.0,VAN,2.0,4396.0,PCA00BC1C,PTC,VC965
381.0,Sun Aug  8 18:05:36 2021,6891565.0,CAR,2.0,4855.0,PC03C5C15,PTE,VCD2F
382.0,Fri Aug  6 20:55:48 2021,4765841.0,CAR,2.0,5004.0,PC2111CF9,PTC,VC965
383.0,Fri Aug  6 10:14:37 2021,9017443.0,CAR,2.0,4243.0,PCC4F7DCE,PTP,VC965
384.0,Sat Aug 21 21:23:37 2021,8747053.0,CAR,2.0,4080.0,PCBE7E15B,PTP,VC965
385.0,Sat Jul 31 03:38:36 2021,839289.0,TRUCK,4.0,4468.0,PC040ADB3,PTP,VC965
386.0,Sun Aug 15 14:11:42 2021,7212737.0,CAR,2.0,4121.0,PCEC57A8E,PTP,VCB43
387.0,Sat Jul 31 22:09:56 2021,9707238.0,TRUCK,4.0,4799.0,PCC3A370A,PTP,VC965
388.0,Mon Aug 16 23:15:11 2021,9288974.0,CAR,2.0,4748.0,PCF2ECD29,PTP,VCB43
389.0,Fri Jul 30 20:43:48 2021,2130769.0,CAR,2.0,4693.0,PCB4CDDA5,PTC,VC965
390.0,Tue Aug 10 02:13:35 2021,3651531.0,CAR,2.0,4750.0,PCD987A9D,PTC,VC965
391.0,Sun Aug 22 16:20:32 2021,5066582.0,CAR,2.0,4165.0,PC0D2B95C,PTE,VC965
392.0,Sat Aug 21 10:40:29 2021,318251.0,CAR,2.0,4384.0,PC59A33DE,PTC,VC965
393.0,Sat Aug 21 13:30:56 2021,1018828.0,CAR,2.0,4929.0,PC9E503B6,PTC,VC965
394.0,Sun Aug  8 17:03:19 2021,4329135.0,CAR,2.0,4394.0,PCD3A817A,PTC,VC965
395.0,Tue Aug  3 22:42:16 2021,5510586.0,CAR,2.0,4931.0,PC3D30AD0,PTP,VC965
396.0,Mon Aug 16 07:20:43 2021,1292686.0,VAN,2.0,4644.0,PC411FDC0,PTE,VC965
397.0,Thu Aug  5 01:52:17 2021,2875806.0,TRUCK,4.0,4023.0,PC77793DF,PTC,VCD2F
398.0,Sat Jul 31 08:15:24 2021,5025963.0,CAR,2.0,4534.0,PCAD9E1F9,PTE,VCB43
399.0,Sat Aug 14 05:27:21 2021,2358436.0,CAR,2.0,4835.0,PC4645718,PTC,VC965
400.0,Fri Aug 20 07:33:43 2021,4363896.0,TRUCK,4.0,4280.0,PC03A5F23,PTP,VC965
401.0,Fri Aug  6 02:08:16 2021,7051510.0,TRUCK,4.0,4266.0,PC39B17A9,PTE,VCB43
402.0,Fri Aug  6 13:29:57 2021,5575517.0,CAR,2.0,4540.0,PC5CAF0A7,PTC,VCB43
403.0,Sat Jul 31 00:10:02 2021,2930078.0,CAR,2.0,5010.0,PC028872C,PTE,VC965
404.0,Thu Jul 29 15:14:45 2021,1439079.0,TRUCK,4.0,4048.0,PC1FE6483,PTC,VC965
405.0,Mon Aug  9 16:59:57 2021,2085626.0,TRUCK,4.0,4810.0,PC2CA4087,PTP,VCB43
406.0,Mon Aug  9 16:41:38 2021,809065.0,CAR,2.0,4147.0,PC4D2C5A7,PTC,VCB43
407.0,Fri Aug  6 06:10:52 2021,4100648.0,CAR,2.0,4082.0,PCF86214E,PTE,VC965
408.0,Thu Aug 19 11:38:52 2021,9745831.0,TRUCK,4.0,4078.0,PC8473A64,PTP,VC965
409.0,Fri Aug  6 03:00:46 2021,7337960.0,CAR,2.0,4695.0,PC4A5D62F,PTC,VCB43
410.0,Tue Aug 10 15:04:38 2021,3612246.0,CAR,2.0,4973.0,PC9C7C18E,PTE,VC965
411.0,Tue Aug 10 19:31:40 2021,8601164.0,CAR,2.0,4699.0,PC2C1B987,PTE,VC965
412.0,Sat Jul 31 15:35:09 2021,6123311.0,TRUCK,4.0,4136.0,PCA579A65,PTC,VC965
413.0,Mon Aug  2 08:29:14 2021,3507029.0,CAR,2.0,4106.0,PC9764C98,PTE,VCB43
414.0,Tue Aug  3 10:38:37 2021,1725151.0,TRUCK,4.0,4468.0,PC040ADB3,PTP,VC965
415.0,Wed Aug 11 11:29:02 2021,8860504.0,CAR,2.0,4134.0,PC767BBB2,PTP,VCB43
416.0,Sat Aug  7 22:59:56 2021,2017681.0,TRUCK,4.0,4422.0,PCF514246,PTC,VC965
417.0,Sat Aug  7 23:16:29 2021,8183479.0,CAR,2.0,4273.0,PC0EF5BA6,PTE,VCB43
418.0,Tue Aug 17 02:49:59 2021,8811914.0,CAR,2.0,4892.0,PC7AA5B2F,PTE,VC965
419.0,Sun Aug 15 00:53:46 2021,9631688.0,CAR,2.0,4230.0,PC19CE0DB,PTE,VC965
420.0,Mon Aug  9 02:25:32 2021,8193463.0,TRUCK,4.0,4240.0,PC72FE04B,PTC,VC965
421.0,Tue Aug  3 19:54:41 2021,1766709.0,CAR,2.0,4342.0,PCE7F2748,PTP,VCB43
422.0,Tue Aug 10 08:15:41 2021,4909497.0,CAR,2.0,4605.0,PCEB27C63,PTP,VC965
423.0,Thu Aug 19 16:48:08 2021,7279029.0,TRUCK,4.0,4188.0,PCDB12C82,PTE,VC965
424.0,Wed Aug 18 14:23:40 2021,4791619.0,CAR,2.0,4001.0,PC58105BF,PTP,VCB43
425.0,Sat Aug  7 09:05:10 2021,8712036.0,CAR,2.0,4971.0,PC0BD172F,PTC,VC965
426.0,Thu Aug 19 04:58:15 2021,4973747.0,CAR,2.0,4456.0,PC8DFF744,PTP,VC965
427.0,Sun Aug  1 04:42:52 2021,2800039.0,CAR,2.0,4975.0,PC818101A,PTE,VC965
428.0,Thu Aug  5 14:45:19 2021,9337207.0,CAR,2.0,4643.0,PC6713209,PTP,VC965
429.0,Wed Aug 11 06:53:51 2021,9220703.0,CAR,2.0,4386.0,PC948D5B2,PTP,VC965
430.0,Thu Aug 12 03:06:56 2021,5090710.0,CAR,2.0,4671.0,PCCAAFB48,PTC,VC965
431.0,Wed Aug 18 01:59:31 2021,9726834.0,TRUCK,4.0,4785.0,PC787D664,PTE,VC965
432.0,Fri Aug 20 20:39:23 2021,8464288.0,CAR,2.0,4698.0,PC8BCEB19,PTP,VCB43
433.0,Tue Aug 10 07:41:38 2021,2918487.0,CAR,2.0,4167.0,PC8453073,PTE,VC965
434.0,Sun Aug  8 15:32:55 2021,6975253.0,CAR,2.0,4917.0,PCD8C66B1,PTP,VC965
435.0,Sat Jul 31 05:54:57 2021,873000.0,CAR,2.0,4409.0,PC44E2F09,PTE,VC965
436.0,Thu Aug  5 12:16:13 2021,7144030.0,TRUCK,4.0,4007.0,PCDF9F773,PTP,VC965
437.0,Wed Aug 18 23:08:31 2021,74751.0,CAR,2.0,5008.0,PC48D61BB,PTE,VCB43
438.0,Mon Aug 16 15:31:24 2021,3092624.0,CAR,2.0,4574.0,PCC1F6F13,PTP,VC965
439.0,Thu Aug 19 23:08:03 2021,8043044.0,TRUCK,4.0,4712.0,PC94168A2,PTE,VC965
440.0,Thu Aug 19 18:40:24 2021,6763315.0,CAR,2.0,4056.0,PC9FBBA67,PTP,VCB43
441.0,Thu Aug  5 08:14:28 2021,7665718.0,VAN,2.0,4610.0,PCA4D3E9B,PTP,VC965
442.0,Wed Aug 18 05:43:44 2021,2030697.0,CAR,2.0,4558.0,PC575F591,PTP,VCD2F
443.0,Mon Aug  2 03:52:31 2021,3546362.0,CAR,2.0,4589.0,PC1477DC9,PTE,VC965
444.0,Mon Aug 16 00:20:11 2021,5579622.0,CAR,2.0,4581.0,PCC347465,PTP,VC965
445.0,Mon Aug  9 16:40:36 2021,6766212.0,TRUCK,4.0,4802.0,PCBDD55F1,PTE,VC965
446.0,Thu Aug 19 02:55:39 2021,8678822.0,CAR,2.0,4722.0,PC035B71E,PTE,VCB43
447.0,Thu Aug 12 17:06:06 2021,2515206.0,CAR,2.0,4223.0,PCA37D114,PTP,VC965
448.0,Mon Aug 16 18:09:47 2021,9647104.0,CAR,2.0,4576.0,PC394C979,PTE,VC965
449.0,Fri Aug  6 12:07:31 2021,8363585.0,CAR,2.0,4128.0,PCC0E7E2A,PTE,VC965
450.0,Sat Aug 14 22:43:39 2021,954814.0,TRUCK,4.0,4063.0,PC7667A3E,PTE,VC965
451.0,Fri Jul 30 15:15:49 2021,3500082.0,CAR,2.0,4475.0,PCCC0D001,PTP,VCB43
452.0,Thu Jul 29 22:44:15 2021,4302933.0,CAR,2.0,4888.0,PC46C55B4,PTE,VC965
453.0,Sat Aug 21 11:38:46 2021,1281592.0,TRUCK,4.0,4986.0,PC9787B8A,PTP,VC965
454.0,Wed Aug 11 09:22:42 2021,1668996.0,CAR,2.0,4172.0,PC1A43FB7,PTP,VCB43
455.0,Thu Aug 19 19:22:53 2021,2799295.0,TRUCK,4.0,4374.0,PCC321538,PTP,VC965
456.0,Tue Aug 10 12:54:07 2021,155498.0,TRUCK,4.0,4027.0,PCE7A4F34,PTE,VCB43
457.0,Sat Aug 21 16:57:14 2021,3127161.0,VAN,2.0,4072.0,PC69F3F14,PTC,VCB43
458.0,Thu Aug 19 16:29:39 2021,8415963.0,CAR,2.0,4067.0,PC1CCD955,PTC,VCD2F
459.0,Thu Aug  5 03:33:30 2021,4507082.0,CAR,2.0,4596.0,PC6558A56,PTE,VC965
460.0,Fri Aug 13 09:00:36 2021,7935251.0,CAR,2.0,4729.0,PC5170BF4,PTP,VC965
461.0,Wed Aug 11 19:02:46 2021,2868406.0,CAR,2.0,4451.0,PCF95BF53,PTE,VC965
462.0,Mon Aug  2 19:31:03 2021,2337912.0,CAR,2.0,4419.0,PC99BB7A3,PTE,VC965
463.0,Mon Aug 16 16:30:43 2021,3881228.0,CAR,2.0,4920.0,PC42A3AB0,PTE,VC965
464.0,Wed Aug 11 01:51:46 2021,5263238.0,CAR,2.0,4991.0,PC5B5C16D,PTE,VC965
465.0,Sun Aug 15 04:25:10 2021,4571658.0,VAN,2.0,4622.0,PCF31BD97,PTE,VC965
466.0,Thu Aug 19 23:55:54 2021,3017277.0,CAR,2.0,4642.0,PC17D596F,PTE,VCD2F
467.0,Sun Aug 22 03:51:32 2021,9879687.0,CAR,2.0,4158.0,PCAA68777,PTE,VC965
468.0,Fri Aug 13 10:00:03 2021,4056126.0,CAR,2.0,4392.0,PCAF6E464,PTP,VC965
469.0,Thu Aug  5 13:34:50 2021,6201597.0,VAN,2.0,4091.0,PC2E099B4,PTE,VC965
470.0,Tue Aug  3 01:04:46 2021,5063598.0,TRUCK,4.0,4838.0,PCEECD973,PTE,VCD2F
471.0,Sun Aug 15 06:09:40 2021,4666427.0,CAR,2.0,4328.0,PC3777B8E,PTP,VCB43
472.0,Sun Aug 15 08:07:00 2021,9169123.0,CAR,2.0,4038.0,PC77889B3,PTP,VC965
473.0,Sun Aug 22 16:23:05 2021,3521342.0,TRUCK,4.0,4129.0,PCA6127FF,PTP,VC965
474.0,Fri Jul 30 07:28:31 2021,4997147.0,CAR,2.0,4478.0,PCB02917E,PTP,VCB43
475.0,Tue Aug  3 04:49:32 2021,4334699.0,CAR,2.0,4879.0,PCC90A061,PTP,VC965
476.0,Sun Aug  1 16:32:40 2021,3896955.0,VAN,2.0,4924.0,PCE3427C5,PTP,VC965
477.0,Sun Aug  1 14:13:06 2021,685502.0,CAR,2.0,4215.0,PC4C76F48,PTP,VCD2F
478.0,Wed Aug  4 06:20:23 2021,3723750.0,TRUCK,4.0,4385.0,PC148C815,PTE,VC965
479.0,Sun Aug 22 14:50:30 2021,8981107.0,CAR,2.0,4585.0,PCF3AE602,PTC,VCB43
480.0,Sun Aug 15 07:08:24 2021,8161215.0,TRUCK,4.0,4060.0,PC481C9F9,PTC,VC965
481.0,Sat Aug 21 11:14:40 2021,5494532.0,TRUCK,4.0,4839.0,PCA0290AD,PTE,VCB43
482.0,Wed Aug 11 20:32:07 2021,4709167.0,CAR,2.0,4442.0,PC05C2F86,PTC,VCB43
